Text A,Text B,Threshold,Cutoff,N-Grams,Num Matches,Text A Length,Text B Length,Locations in A,Locations in B
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_26442019.txt","3","5","3","1","1460281","22425","[(528847, 528922)]","[(19814, 19885)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25476188.txt","3","5","3","3","1460281","37013","[(394820, 394989), (395476, 395653), (431742, 431949)]","[(32837, 32994), (33011, 33176), (33906, 34094)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_3043224.txt","3","5","3","1","1460281","10260","[(382342, 382471)]","[(4803, 4928)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_30076224.txt","3","5","3","1","1460281","11639","[(352304, 352372)]","[(6141, 6205)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_26288803.txt","3","5","3","1","1460281","60708","[(1122313, 1122427)]","[(22851, 22961)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_301859.txt","3","5","3","1","1460281","38507","[(164862, 164961)]","[(2416, 2516)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_460357.txt","3","5","3","2","1460281","122998","[(125018, 125109), (642679, 642820)]","[(98, 185), (53496, 53629)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_23068240.txt","3","5","3","1","1460281","49161","[(395485, 395653)]","[(5678, 5838)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25477812.txt","3","5","3","1","1460281","53763","[(146977, 147196)]","[(38517, 38724)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25473942.txt","3","5","3","1","1460281","41986","[(106525, 106577)]","[(6376, 6425)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_3847642.txt","3","5","3","3","1460281","18212","[(1055923, 1056185), (1448676, 1448891), (1448923, 1449111)]","[(8769, 9014), (17684, 17879), (17889, 18065)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_43973672.txt","3","5","3","1","1460281","82844","[(242652, 243107)]","[(3433, 3855)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40916817.txt","3","5","3","1","1460281","3543","[(754603, 754653)]","[(2564, 2614)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_460377.txt","3","5","3","5","1460281","54239","[(350921, 351045), (356092, 356222), (357086, 357205), (402802, 403381), (403406, 403726)]","[(29716, 29833), (30317, 30435), (30443, 30550), (51405, 51952), (51978, 52279)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_24598786.txt","3","5","3","1","1460281","52123","[(421998, 422228)]","[(31173, 31385)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40754316.txt","3","5","3","1","1460281","27159","[(431742, 431843)]","[(9608, 9701)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_486721.txt","3","5","3","2","1460281","17947","[(144760, 145093), (145109, 145420)]","[(10341, 10653), (10669, 10963)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_2872175.txt","3","5","3","1","1460281","36888","[(614502, 614627)]","[(36545, 36662)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_26304520.txt","3","5","3","1","1460281","39319","[(233610, 233693)]","[(16679, 16758)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_26288837.txt","3","5","3","3","1460281","56658","[(154670, 155057), (170102, 170162), (177294, 177581)]","[(1084, 1467), (43900, 43956), (44540, 44811)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_1768645.txt","3","5","3","2","1460281","20546","[(431395, 431498), (431742, 431949)]","[(14687, 14782), (14834, 15022)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_44310970.txt","3","5","3","1","1460281","15685","[(1111913, 1112206)]","[(13356, 13625)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_370378.txt","3","5","3","1","1460281","5301","[(1350774, 1350853)]","[(1086, 1161)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_24044942.txt","3","5","3","1","1460281","28256","[(29800, 29930)]","[(411, 589)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_30059462.txt","3","5","3","2","1460281","36998","[(249668, 249770), (249823, 249906)]","[(12850, 12947), (12995, 13075)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_461859.txt","3","5","3","1","1460281","30228","[(207317, 207551)]","[(19886, 20069)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25515770.txt","3","5","3","1","1460281","27210","[(1692, 1799)]","[(20810, 20913)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_23645879.txt","3","5","3","1","1460281","37177","[(1101864, 1101923)]","[(88, 147)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40755287.txt","3","5","3","2","1460281","64199","[(1246699, 1246740), (1246846, 1247374)]","[(35279, 35320), (35359, 35847)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25478033.txt","3","5","3","1","1460281","21157","[(599066, 599156)]","[(17651, 17717)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25473839.txt","3","5","3","1","1460281","45266","[(657194, 657372)]","[(5546, 5713)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40258950.txt","3","5","3","1","1460281","47199","[(1055923, 1056438)]","[(8061, 9002)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_44873792.txt","3","5","3","1","1460281","32594","[(265257, 265511)]","[(29996, 30235)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_25476839.txt","3","5","3","1","1460281","5933","[(760479, 760621)]","[(2917, 3051)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40246377.txt","3","5","3","1","1460281","29536","[(683777, 683872)]","[(577, 668)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_26635618.txt","3","5","3","1","1460281","11026","[(33902, 33965)]","[(10212, 10271)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/1/ocr/journal-article-10.2307_40232410.txt","3","5","3","2","1460281","63246","[(1459735, 1460167), (1459918, 1460174)]","[(51164, 51574), (51336, 51581)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_20479836.txt","3","5","3","3","1460281","38910","[(30961, 31022), (33646, 33882), (223778, 223874)]","[(22144, 22201), (26302, 26525), (28803, 28895)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25487226.txt","3","5","3","1","1460281","10215","[(125018, 125109)]","[(7780, 7867)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25511823.txt","3","5","3","1","1460281","73858","[(594592, 594698)]","[(1147, 1238)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871319.txt","3","5","3","1","1460281","38380","[(1205813, 1205921)]","[(6529, 6624)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30244400.txt","3","5","3","1","1460281","10291","[(601489, 601582)]","[(1375, 1456)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3847912.txt","3","5","3","6","1460281","33248","[(1449494, 1449703), (1453069, 1453162), (1454610, 1454698), (1455645, 1455947), (1456574, 1456710), (1459111, 1459415)]","[(183, 380), (30361, 30450), (30596, 30676), (31052, 31376), (31405, 31526), (31545, 31822)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283685.txt","3","5","3","34","1460281","117616","[(240316, 240415), (241834, 242105), (242321, 242584), (253811, 253914), (270741, 270800), (271726, 271980), (279507, 279607), (298859, 298950), (305046, 305156), (342472, 342616), (343369, 343461), (343592, 344144), (343967, 344179), (350380, 350462), (350604, 350680), (350766, 350877), (359111, 359197), (380573, 380691), (383880, 383993), (384193, 384332), (386976, 387079), (387785, 387954), (387965, 388071), (388836, 389003), (389225, 389362), (389428, 389491), (389674, 390094), (390110, 390194), (390689, 390770), (391024, 391095), (412860, 412971), (413289, 413367), (431894, 431949), (432250, 432405)]","[(51008, 51099), (53234, 53489), (53654, 53904), (55442, 55542), (56207, 56262), (58138, 58369), (60965, 61057), (64455, 64542), (66623, 66729), (73518, 73650), (79343, 79431), (79443, 79965), (79800, 80001), (83102, 83173), (83465, 83537), (83544, 83651), (85645, 85727), (92495, 92609), (93326, 93435), (93446, 93577), (95111, 95210), (95402, 95564), (95716, 95818), (96035, 96869), (96881, 97010), (97037, 97100), (97111, 97478), (97489, 97565), (100123, 100200), (100208, 100275), (101124, 101227), (101313, 101387), (103146, 103201), (103270, 103417)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26634579.txt","3","5","3","3","1460281","19911","[(1458924, 1459794), (1459637, 1460047), (1459918, 1460174)]","[(18196, 18961), (18812, 19202), (19077, 19322)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26285218.txt","3","5","3","9","1460281","75291","[(165199, 165262), (210766, 210910), (210934, 211109), (236827, 236956), (822414, 822529), (822638, 822866), (906524, 906612), (906851, 906956), (1153319, 1153571)]","[(11111, 11169), (50494, 50713), (51079, 51243), (52925, 53046), (54305, 54415), (55177, 55450), (66216, 66300), (66439, 66541), (67761, 67992)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26237383.txt","3","5","3","1","1460281","34969","[(911087, 911137)]","[(28784, 28835)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_3684816.txt","3","5","3","1","1460281","38740","[(252547, 252929)]","[(32498, 32859)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23347111.txt","3","5","3","1","1460281","8648","[(947546, 947617)]","[(7767, 7834)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476464.txt","3","5","3","4","1460281","25126","[(243125, 243258), (245854, 246094), (250498, 250620), (962205, 962339)]","[(8151, 8274), (8659, 8887), (9559, 9674), (9960, 10087)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486744.txt","3","5","3","1","1460281","6203","[(625289, 625357)]","[(3325, 3389)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_20626669.txt","3","5","3","1","1460281","12316","[(39811, 39875)]","[(3365, 3425)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_40388971.txt","3","5","3","1","1460281","75426","[(447839, 447976)]","[(10460, 10589)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25484980.txt","3","5","3","1","1460281","37162","[(471916, 472009)]","[(29745, 29830)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.5325_jmodeperistud.4.1.0055.txt","3","5","3","1","1460281","48079","[(472517, 472791)]","[(12535, 12793)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_23253932.txt","3","5","3","1","1460281","52373","[(679, 800)]","[(41440, 41553)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/book-chapter-10.2307_j.ctv1rmjj8.14.txt","3","5","3","1","1460281","140420","[(666, 724)]","[(125162, 125216)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486501.txt","3","5","3","1","1460281","22431","[(1138847, 1138971)]","[(14462, 14575)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476968.txt","3","5","3","7","1460281","42117","[(52752, 52848), (502174, 502355), (553640, 553793), (683060, 683191), (691459, 691586), (693243, 693341), (776232, 776402)]","[(6098, 6190), (17234, 17403), (18766, 18911), (32282, 32405), (32442, 32564), (32599, 32693), (33928, 34086)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_41389793.txt","3","5","3","1","1460281","134313","[(1459735, 1460167)]","[(4327, 4774)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486757.txt","3","5","3","3","1460281","9648","[(207317, 207391), (207445, 207598), (1146398, 1146472)]","[(2426, 2496), (2511, 2658), (3575, 3639)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25476699.txt","3","5","3","3","1460281","52252","[(445923, 446018), (716032, 716136), (728146, 728237)]","[(30156, 30247), (34948, 35048), (35195, 35281)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486692.txt","3","5","3","1","1460281","3240","[(46965, 47022)]","[(1578, 1635)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283623.txt","3","5","3","10","1460281","68902","[(143729, 143807), (143905, 144078), (144112, 144231), (144322, 144671), (144687, 144824), (144994, 145261), (255786, 255982), (578086, 578143), (1459111, 1459256), (1459667, 1459799)]","[(49495, 49569), (49625, 49791), (49786, 49904), (49940, 50270), (50287, 50416), (50525, 50776), (53217, 53382), (60007, 60064), (60883, 61009), (62907, 63608)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_44871049.txt","3","5","3","2","1460281","62208","[(71757, 72035), (491003, 491092)]","[(13608, 13871), (34683, 34768)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24394659.txt","3","5","3","1","1460281","10168","[(338426, 338658)]","[(5773, 5991)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25486603.txt","3","5","3","4","1460281","40342","[(389685, 389844), (432680, 432808), (437465, 437691), (452075, 452170)]","[(34858, 35005), (35397, 35518), (37142, 37356), (37514, 37601)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485397.txt","3","5","3","3","1460281","16067","[(27982, 28043), (28345, 28545), (28647, 29009)]","[(289, 350), (354, 536), (608, 947)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_441561.txt","3","5","3","1","1460281","37935","[(693413, 693604)]","[(23152, 23330)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25477781.txt","3","5","3","2","1460281","48118","[(101247, 101304), (319184, 319317)]","[(37413, 37466), (39188, 39309)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30060330.txt","3","5","3","1","1460281","25407","[(469143, 469186)]","[(11941, 11980)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_30225332.txt","3","5","3","3","1460281","36063","[(35080, 35729), (35641, 35850), (36001, 36154)]","[(13754, 14367), (14283, 14481), (14491, 14632)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25484944.txt","3","5","3","2","1460281","30792","[(13308, 13394), (1108743, 1109150)]","[(18786, 18868), (19176, 19584)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_25485401.txt","3","5","3","3","1460281","14198","[(679, 800), (879875, 879942), (1460034, 1460174)]","[(3806, 3919), (6421, 6484), (7785, 7918)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26635247.txt","3","5","3","5","1460281","14379","[(506217, 506272), (862781, 863109), (863146, 863212), (863275, 863377), (870131, 870327)]","[(6894, 6949), (8318, 8626), (8656, 8718), (11537, 11635), (11772, 11958)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_24726599.txt","3","5","3","1","1460281","14678","[(1426711, 1426908)]","[(14467, 14632)]"
"../texts/corpus-joyce-finnegans-wake-tei/finnegans-wake-corrected.xml","/home/jon/Code/corpus-joyce-finnegans-wake-tei/criticism-analysis/2/ocr/journal-article-10.2307_26283004.txt","3","5","3","7","1460281","84996","[(92140, 92210), (216889, 216978), (252195, 252527), (616533, 616671), (678689, 678898), (679136, 679207), (679305, 679588)]","[(46256, 46323), (49336, 49421), (61487, 61793), (71694, 71824), (76417, 76614), (77898, 77965), (78062, 78332)]"
